Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
845-95-2805,Giza,Mandalay,Normal,Male,Home and lifestyle,84.4,10.0,42.2,851.2487,03/23/2019,05:34,Ewallet,844.0,4.761904762,42.2,9.2
608-70-7177,Alex,Naypyitaw,Normal,Male,Food and beverages,55.73,3.0,8.3595,175.5495,03/02/2019,04:58,Cash,167.19,4.761904762,8.3595,4.4
313-36-9041,Cairo,Mandalay,Member,Female,Electronic accessories,88.38,1.0,4.419,92.799,03/26/2019,00:04,Credit card,88.38,4.761904762,4.419,6.9
144-46-5920,Cairo,Mandalay,Normal,Female,Home and lifestyle,73.84,1.0,3.692,77.532,01/17/2019,05:48,Credit card,73.84,4.761904762,3.692,5.5
179-29-6226,Alex,Mandalay,Normal,Female,Electronic accessories,93.33,3.0,13.9995,293.9895,03/26/2019,23:54,Cash,279.99,4.761904762,13.9995,8.4
165-38-1043,Cairo,Mandalay,Member,Male,Sports and travel,40.84,7.0,14.294,300.174,03/18/2019,01:58,Ewallet,285.88,4.761904762,14.294,8.4
422-59-6311,Cairo,Yangon,Normal,Male,Food and beverages,57.15,6.0,17.145,360.045,01/27/2019,06:54,Ewallet,342.9,4.761904762,17.145,9.4
556-87-6944,Cairo,Mandalay,Member,Male,Fashion accessories,61.21,8.0,24.484,492.5375,01/22/2019,04:24,Cash,489.68,4.761904762,24.484,6.9
737-10-6090,Giza,Mandalay,Member,Male,Health and beauty,72.81,3.0,10.9215,229.3515,03/21/2019,08:48,Cash,218.43,4.761904762,10.9215,6.9
963-41-3578,Alex,Mandalay,Normal,Female,Sports and travel,24.97,3.0,,78.6555,01/22/2019,10:20,Credit card,74.91,4.761904762,3.7455,6.1
413-57-8908,Giza,Mandalay,Member,Female,Home and lifestyle,37.96,2.0,3.796,79.716,02/10/2019,00:02,Credit card,75.92,4.761904762,3.796,7.4
383-57-3437,Giza,Mandalay,Normal,Female,Home and lifestyle,59.6,1.0,2.98,62.58,03/30/2019,05:10,Credit card,59.6,4.761904762,2.98,5.8
542-62-5364,Giza,Mandalay,Normal,Male,Food and beverages,63.34,2.0,6.334,177.9437,03/01/2019,16:01,Ewallet,126.68,4.761904762,6.334,6.0
435-13-3653,Giza,Naypyitaw,Normal,Female,Fashion accessories,81.1,7.0,28.385,596.085,02/25/2019,11:40,Ewallet,567.7,4.761904762,28.385,7.7
290-87-9723,Cairo,Naypyitaw,Member,Female,Health and beauty,54.85,1.0,2.7425,57.5925,03/27/2019,19:26,Credit card,54.85,4.761904762,2.7425,4.1
556-87-6944,Cairo,Mandalay,Member,Male,Fashion accessories,61.21,8.0,24.484,492.5375,01/22/2019,04:24,Cash,489.68,4.761904762,24.484,6.9
473-98-8338,Cairo,Naypyitaw,Member,Male,Sports and travel,75.71,8.0,30.284,635.964,03/31/2019,12:59,Cash,605.68,4.761904762,30.284,4.6
855-67-2431,Giza,Yangon,Normal,Female,Fashion accessories,76.27,8.0,30.508,640.668,03/29/2019,14:53,Cash,610.16,4.761904762,30.508,4.9
643-10-7416,Cairo,Mandalay,Member,Female,Home and lifestyle,77.94,2.0,7.794,163.674,01/31/2019,22:03,Ewallet,155.88,4.761904762,7.794,8.1
969-59-4156,Cairo,Mandalay,Normal,Female,Health and beauty,41.64,7.0,14.574,306.054,02/11/2019,06:36,Cash,291.48,4.761904762,14.574,4.4
966-44-1752,Alex,Naypyitaw,Member,Male,Health and beauty,56.22,7.0,19.677,413.217,03/04/2019,08:11,Cash,393.54,4.761904762,19.677,9.0
418-73-5007,Alex,Yangon,Normal,Female,Health and beauty,85.05,10.0,42.525,893.025,03/19/2019,10:31,Cash,850.5,4.761904762,42.525,5.1
444-87-4650,Cairo,Mandalay,Member,Male,Fashion accessories,98.87,4.0,19.774,415.254,03/25/2019,10:05,Cash,395.48,4.761904762,19.774,4.8
817-20-6026,Giza,Mandalay,Normal,Female,Home and lifestyle,18.85,1.0,0.9425,19.7925,02/10/2019,02:45,Cash,18.85,4.761904762,0.9425,5.5
751-62-3251,Giza,Mandalay,Member,Male,Fashion accessories,29.45,1.0,1.4725,30.9225,03/29/2019,09:47,Cash,29.45,4.761904762,1.4725,7.0
442-47-8498,Giza,Naypyitaw,Normal,Male,Electronic accessories,26.2,,2.62,81.5258,03/17/2019,10:20,Cash,52.4,4.761904762,2.62,6.0
578-85-1191,Alex,Naypyitaw,Normal,Female,Food and beverages,,10.0,17.525,368.025,03/13/2019,11:14,Credit card,350.5,4.761904762,17.525,5.3
742-52-1431,Alex,Yangon,Member,Female,Fashion accessories,77.44,1.0,3.872,112.0666,03/04/2019,00:50,Cash,77.44,4.761904762,3.872,4.6
960-78-7593,Alex,Mandalay,Member,Male,Fashion accessories,44.99,9.0,20.2455,425.1555,03/15/2019,00:48,Ewallet,404.91,4.761904762,20.2455,7.1
558-92-1171,Alex,Naypyitaw,Member,Female,Sports and travel,70.61,8.0,28.244,593.124,03/10/2019,00:24,Ewallet,564.88,4.761904762,28.244,6.5
450-35-9403,Alex,Mandalay,Normal,Male,Electronic accessories,64.84,3.0,9.726,204.246,01/11/2019,13:52,Ewallet,194.52,4.761904762,9.726,6.5
676-55-1256,Cairo,Yangon,Member,Male,Fashion accessories,17.02,7.0,5.957,125.097,03/27/2019,04:39,Cash,119.14,4.761904762,5.957,8.4
623-60-8897,Alex,Naypyitaw,Normal,Male,Food and beverages,36.4,6.0,10.92,229.32,03/20/2019,09:00,Ewallet,218.4,4.761904762,10.92,7.4
210-80-7866,Giza,Yangon,Normal,Female,Health and beauty,73.75,8.0,29.5,619.5,01/12/2019,08:32,Credit card,590.0,4.761904762,29.5,6.5
248-44-4083,Alex,Mandalay,Normal,Female,Sports and travel,52.48,6.0,15.744,330.624,01/01/2019,07:12,Ewallet,314.88,4.761904762,15.744,9.8
812-85-7257,Alex,Yangon,Member,Female,Electronic accessories,93.24,8.0,37.296,783.216,02/22/2019,00:28,Cash,745.92,4.761904762,37.296,4.9
866-60-3151,Alex,Naypyitaw,Normal,Female,Home and lifestyle,20.54,3.0,3.081,64.701,01/27/2019,13:20,Credit card,61.62,4.761904762,3.081,8.5
774-52-7267,Giza,Mandalay,Member,Male,Health and beauty,84.62,10.0,42.31,888.51,01/27/2019,11:48,Ewallet,846.2,4.761904762,42.31,7.8
736-73-3781,Giza,Naypyitaw,Member,Male,Food and beverages,82.96,4.0,16.592,348.432,01/16/2019,06:00,Cash,331.84,4.761904762,16.592,6.6
705-53-7544,Cairo,Naypyitaw,Normal,Female,Home and lifestyle,54.79,9.0,24.6555,531.83,01/05/2019,23:00,Cash,493.11,4.761904762,24.6555,9.3
521-50-2490,Alex,Naypyitaw,Member,Female,Electronic accessories,56.95,7.0,19.9325,455.5741,02/16/2019,01:27,Credit card,398.65,4.761904762,19.9325,7.4
977-31-4336,Cairo,Mandalay,Normal,Female,Electronic accessories,83.09,7.0,29.0815,610.7115,03/03/2019,17:41,Ewallet,581.63,4.761904762,29.0815,4.4
678-62-8949,Cairo,Yangon,Normal,Female,Health and beauty,68.05,7.0,23.8175,500.1675,01/16/2019,16:29,Cash,476.35,4.761904762,23.8175,8.0
123-48-7287,Giza,Naypyitaw,Normal,Female,Food and beverages,,10.0,6.205,177.5432,02/11/2019,13:41,Cash,124.1,4.761904762,6.205,6.3
636-90-6743,Giza,Mandalay,Member,Male,Electronic accessories,76.67,10.0,38.335,808.8052,01/16/2019,22:12,Credit card,766.7,4.761904762,38.335,9.8
947-26-7128,Alex,Yangon,Member,Female,Health and beauty,23.16,10.0,11.58,243.18,02/20/2019,17:08,Credit card,231.6,4.761904762,11.58,5.6
392-48-3536,Cairo,Mandalay,Normal,Male,Health and beauty,18.71,6.0,5.613,117.873,01/16/2019,21:36,Credit card,112.26,4.761904762,5.613,6.0
876-49-4234,Cairo,Yangon,Member,Female,Sports and travel,37.86,5.0,9.465,198.765,04/01/2019,20:45,Ewallet,189.3,4.761904762,9.465,7.3
874-84-4457,Alex,Yangon,Member,Female,Sports and travel,55.79,1.0,2.7895,58.5795,04/01/2019,07:30,Cash,55.79,4.761904762,2.7895,4.3
902-82-5765,Giza,Naypyitaw,Member,Female,Electronic accessories,76.96,1.0,3.848,80.808,03/28/2019,13:22,Cash,76.96,4.761904762,3.848,5.1
807-55-3236,Alex,Yangon,Member,Male,Electronic accessories,93.66,4.0,18.732,423.3549,03/23/2019,17:51,Ewallet,374.64,4.761904762,18.732,4.2
792-19-8182,Cairo,Naypyitaw,Member,Female,Fashion accessories,82.45,6.0,24.735,519.435,01/22/2019,07:32,Credit card,494.7,4.761904762,24.735,9.4
732-18-1952,Cairo,Naypyitaw,Member,Male,Fashion accessories,32.73,10.0,16.365,343.665,03/03/2019,00:51,Ewallet,327.3,4.761904762,16.365,6.2
424-73-1359,Alex,Naypyitaw,Normal,Male,Health and beauty,73.05,9.0,32.8725,690.3225,01/25/2019,07:20,Cash,657.45,4.761904762,32.8725,6.6
345-37-6756,Cairo,Naypyitaw,Normal,Male,Food and beverages,98.24,6.0,29.472,618.912,03/24/2019,08:43,Ewallet,589.44,4.761904762,29.472,10.0
472-25-5092,Alex,Mandalay,Member,Female,Food and beverages,34.38,8.0,13.752,288.792,03/08/2019,05:43,Cash,275.04,4.761904762,13.752,4.6
323-85-8061,Giza,Naypyitaw,Member,Female,Fashion accessories,87.59,4.0,17.518,367.878,01/15/2019,05:59,Credit card,350.36,4.761904762,17.518,8.2
428-79-9718,Alex,Naypyitaw,Member,Female,Home and lifestyle,82.68,6.0,24.804,520.884,02/20/2019,22:48,Ewallet,496.08,4.761904762,24.804,9.7
610-61-3714,Cairo,Naypyitaw,Normal,Male,Sports and travel,55.83,9.0,25.1235,530.1763,03/17/2019,15:51,Cash,502.47,4.761904762,25.1235,6.6
726-25-6553,Alex,Naypyitaw,Member,Male,Health and beauty,59.14,9.0,26.613,523.6181,02/26/2019,22:57,Cash,532.26,4.761904762,26.613,7.1
719-52-8656,Cairo,Naypyitaw,Member,Female,Electronic accessories,84.4,1.0,4.22,88.62,01/05/2019,07:09,Ewallet,84.4,4.761904762,4.22,5.1
677-10-3905,Cairo,Yangon,Member,Female,Fashion accessories,92.15,1.0,4.6075,96.7575,01/09/2019,12:42,Ewallet,92.15,4.761904762,4.6075,8.3
695-57-9507,Giza,Yangon,Normal,Female,Fashion accessories,11.87,5.0,2.9675,62.3175,03/23/2019,21:31,Ewallet,59.35,4.761904762,2.9675,7.0
470-74-7661,Giza,Naypyitaw,Member,Male,Fashion accessories,42.67,8.0,17.068,358.428,03/25/2019,02:15,Credit card,341.36,4.761904762,17.068,4.6
950-31-8721,Giza,Yangon,Normal,Male,Electronic accessories,10.11,9.0,4.5495,95.5395,02/13/2019,13:53,Credit card,90.99,4.761904762,4.5495,8.7
781-29-6116,Cairo,Mandalay,Member,Male,Fashion accessories,,1.0,1.297,27.237,03/01/2019,21:08,Ewallet,25.94,4.761904762,1.297,4.6
719-97-5803,Alex,Naypyitaw,Normal,Female,Home and lifestyle,53.85,3.0,8.0775,169.6275,03/10/2019,15:22,Cash,161.55,4.761904762,8.0775,9.0
218-44-8509,Cairo,Yangon,Member,Male,Health and beauty,20.57,4.0,4.114,117.593,03/22/2019,07:33,Credit card,82.28,4.761904762,4.114,5.6
445-15-4877,Alex,Naypyitaw,Normal,Female,Health and beauty,97.88,4.0,19.576,411.096,03/20/2019,07:15,Credit card,391.52,4.761904762,19.576,6.5
285-54-9531,Cairo,Mandalay,Member,Male,Food and beverages,31.99,6.0,9.597,201.537,01/11/2019,19:54,Credit card,191.94,4.761904762,9.597,4.2
836-21-3838,Cairo,Naypyitaw,Member,Male,Fashion accessories,,10.0,7.36,154.56,02/23/2019,11:51,Credit card,147.2,4.761904762,7.36,6.9
470-48-2627,Giza,Naypyitaw,Member,Female,Home and lifestyle,10.29,7.0,3.6015,75.6315,03/05/2019,02:40,Ewallet,72.03,4.761904762,3.6015,4.5
454-32-2302,Cairo,Naypyitaw,Member,Male,Health and beauty,61.58,1.0,3.079,64.659,02/11/2019,23:41,Cash,61.58,4.761904762,3.079,6.6
592-62-6654,Giza,Naypyitaw,Normal,Female,Home and lifestyle,28.29,,2.829,59.409,02/12/2019,22:06,Credit card,56.58,4.761904762,2.829,7.8
786-65-2580,Alex,Mandalay,Member,Male,Sports and travel,72.86,7.0,25.501,535.521,02/17/2019,02:01,Ewallet,510.02,4.761904762,25.501,6.0
814-12-7927,Cairo,Yangon,Member,Female,Health and beauty,15.84,,4.752,99.792,01/28/2019,12:06,Ewallet,95.04,4.761904762,4.752,5.0
949-81-3991,Cairo,Yangon,Normal,Male,Fashion accessories,69.73,6.0,20.919,439.299,01/22/2019,20:29,Ewallet,418.38,4.761904762,20.919,5.4
867-28-7528,Alex,Yangon,Member,Female,Health and beauty,56.97,3.0,8.5455,179.4555,02/12/2019,02:46,Ewallet,170.91,4.761904762,8.5455,5.7
510-24-8633,Alex,Mandalay,Normal,Male,Health and beauty,20.0,4.0,4.0,84.0,03/25/2019,00:50,Credit card,80.0,4.761904762,4.0,7.4
349-79-1816,Cairo,Naypyitaw,Normal,Female,Health and beauty,83.37,3.0,12.5055,262.6155,03/31/2019,11:38,Cash,250.11,4.761904762,12.5055,7.1
191-10-8963,Cairo,Naypyitaw,Member,Male,Fashion accessories,13.38,8.0,5.352,112.392,03/21/2019,13:06,Credit card,107.04,4.761904762,5.352,4.5
989-88-2104,Alex,Mandalay,Member,Female,Sports and travel,21.49,10.0,10.745,225.645,03/14/2019,17:20,Cash,214.9,4.761904762,10.745,7.4
274-50-8773,Cairo,Mandalay,Normal,Female,Food and beverages,64.17,4.0,12.834,269.514,01/11/2019,08:55,Cash,256.68,4.761904762,12.834,6.6
148-71-9007,Alex,Naypyitaw,Member,Female,Sports and travel,44.11,2.0,4.411,92.631,01/04/2019,04:33,Cash,88.22,4.761904762,4.411,4.4
479-56-3680,Cairo,Naypyitaw,Member,Female,Food and beverages,86.2,5.0,21.55,477.0222,01/29/2019,02:26,Cash,431.0,4.761904762,21.55,7.3
291-39-6850,Giza,Mandalay,Member,Male,Food and beverages,78.73,10.0,39.365,826.665,03/04/2019,06:42,Ewallet,787.3,4.761904762,39.365,4.2
488-79-4116,Alex,Yangon,Normal,Male,Home and lifestyle,88.15,10.0,,890.0333,02/05/2019,01:55,Cash,881.5,4.761904762,44.075,9.0
127-56-2127,Alex,Mandalay,Normal,Male,Health and beauty,37.49,9.0,16.8705,354.2805,03/22/2019,05:50,Ewallet,337.41,4.761904762,16.8705,9.0
178-59-8700,Cairo,Yangon,Member,Male,Fashion accessories,66.93,8.0,26.772,562.212,03/01/2019,03:34,Ewallet,535.44,4.761904762,26.772,7.9
688-54-7173,Giza,Yangon,Normal,Male,Sports and travel,49.0,6.0,14.7,308.7,03/10/2019,02:06,Cash,294.0,4.761904762,14.7,7.6
820-81-8585,Giza,Naypyitaw,Normal,Male,Sports and travel,82.37,1.0,,86.4885,03/19/2019,03:43,Ewallet,82.37,4.761904762,4.1185,9.5
529-96-1011,Giza,Yangon,Member,Female,Electronic accessories,11.28,4.0,2.256,47.376,03/29/2019,15:39,Cash,45.12,4.761904762,2.256,9.4
651-67-7491,Alex,Naypyitaw,Normal,Female,Home and lifestyle,58.63,10.0,29.315,615.615,01/07/2019,07:10,Ewallet,586.3,4.761904762,29.315,5.2
505-27-3186,Cairo,Mandalay,Normal,Male,Sports and travel,21.19,10.0,10.595,222.495,02/03/2019,01:09,Ewallet,211.9,4.761904762,10.595,7.1
572-21-3949,Giza,Naypyitaw,Member,Male,Food and beverages,69.66,1.0,3.483,73.143,02/05/2019,06:44,Ewallet,69.66,4.761904762,3.483,5.9
646-13-6736,Cairo,Yangon,Normal,Male,Health and beauty,47.26,8.0,18.904,396.984,01/10/2019,21:01,Cash,378.08,4.761904762,18.904,7.8
467-80-5466,Alex,Mandalay,Member,Female,Electronic accessories,81.45,6.0,24.435,513.135,01/05/2019,16:49,Cash,488.7,4.761904762,24.435,5.0
807-87-8770,Cairo,Mandalay,Normal,Female,Health and beauty,85.85,7.0,30.0475,630.9975,03/24/2019,11:51,Ewallet,600.95,4.761904762,30.0475,9.6
474-41-7226,Giza,Mandalay,Normal,Female,Electronic accessories,31.25,1.0,1.5625,32.8125,03/07/2019,02:30,Credit card,31.25,4.761904762,1.5625,7.4
912-78-8012,Alex,Mandalay,Normal,Male,Electronic accessories,13.22,3.0,1.983,23.6336,03/04/2019,21:58,Cash,39.66,4.761904762,1.983,5.0
892-30-3847,Alex,Yangon,Normal,Female,Food and beverages,70.74,5.0,17.685,371.385,02/03/2019,09:46,Cash,353.7,4.761904762,17.685,4.6
238-49-4843,Giza,Mandalay,Member,Male,Electronic accessories,69.66,6.0,20.898,438.858,01/26/2019,16:47,Cash,417.96,4.761904762,20.898,6.4
613-10-8296,Cairo,Naypyitaw,Member,Female,Fashion accessories,71.4,8.0,28.56,599.76,03/01/2019,00:07,Cash,571.2,4.761904762,28.56,4.8
448-51-1822,Giza,Yangon,Normal,Male,Fashion accessories,87.97,6.0,26.391,554.211,01/25/2019,06:44,Credit card,527.82,4.761904762,26.391,8.6
166-74-2879,Cairo,Naypyitaw,Member,Male,Health and beauty,93.1,3.0,13.965,293.265,03/16/2019,23:48,Cash,279.3,4.761904762,13.965,6.1
255-49-9196,Cairo,Mandalay,Normal,Female,Home and lifestyle,38.76,7.0,13.566,284.886,02/25/2019,18:40,Cash,271.32,4.761904762,13.566,8.9
644-32-5067,Giza,Mandalay,Member,Male,Fashion accessories,20.06,2.0,2.006,42.126,03/04/2019,08:11,Credit card,40.12,4.761904762,2.006,7.0
606-68-2557,Giza,Mandalay,Normal,Female,Health and beauty,21.96,8.0,8.784,184.464,02/20/2019,20:17,Cash,175.68,4.761904762,8.784,6.9
845-38-8531,Cairo,Naypyitaw,Normal,Male,Sports and travel,29.47,1.0,1.4735,30.9435,02/24/2019,10:49,Cash,29.47,4.761904762,1.4735,6.2
675-84-3572,Alex,Naypyitaw,Normal,Male,Fashion accessories,88.75,2.0,8.875,186.375,03/06/2019,13:19,Credit card,177.5,4.761904762,8.875,8.4
397-42-1651,Giza,Yangon,Member,Male,Health and beauty,32.14,1.0,1.607,33.747,03/07/2019,08:24,Credit card,32.14,4.761904762,1.607,5.4
287-48-2697,Giza,Mandalay,Normal,Female,Home and lifestyle,78.99,1.0,3.9495,82.9395,01/17/2019,07:03,Credit card,78.99,4.761904762,3.9495,6.7
497-44-5592,Giza,Yangon,Member,Female,Fashion accessories,95.02,4.0,19.004,399.084,02/09/2019,20:37,Ewallet,380.08,4.761904762,19.004,8.0
909-49-3623,Giza,Naypyitaw,Normal,Male,Fashion accessories,61.09,4.0,12.218,256.578,03/20/2019,02:27,Cash,244.36,4.761904762,12.218,4.3
813-26-6556,Alex,Yangon,Normal,Female,Electronic accessories,24.29,4.0,4.858,102.018,03/15/2019,17:54,Ewallet,97.16,4.761904762,4.858,8.7
594-37-9943,Giza,Mandalay,Member,Female,Health and beauty,36.61,1.0,1.8305,38.4405,02/12/2019,10:33,Cash,36.61,4.761904762,1.8305,7.8
224-91-3978,Cairo,Yangon,Normal,Male,Health and beauty,49.92,7.0,17.472,366.912,02/01/2019,00:15,Ewallet,349.44,4.761904762,17.472,9.6
941-20-7693,Alex,Naypyitaw,Member,Male,Health and beauty,35.4,8.0,14.16,297.36,01/14/2019,08:01,Credit card,283.2,4.761904762,14.16,9.9
459-14-1342,Alex,Mandalay,Normal,Female,Sports and travel,27.58,4.0,5.516,127.5849,02/20/2019,06:15,Cash,110.32,4.761904762,5.516,4.8
319-58-9788,Alex,Mandalay,Member,Male,Home and lifestyle,15.39,5.0,3.8475,80.7975,02/08/2019,13:38,Ewallet,76.95,4.761904762,3.8475,7.2
593-42-2586,Cairo,Yangon,Normal,Male,Electronic accessories,44.34,9.0,19.953,419.013,03/16/2019,07:45,Credit card,399.06,4.761904762,19.953,7.2
353-97-5950,Giza,Yangon,Normal,Female,Health and beauty,54.83,5.0,13.7075,287.8575,02/27/2019,04:17,Ewallet,274.15,4.761904762,13.7075,6.0
805-73-8491,Giza,Mandalay,Normal,Male,Sports and travel,26.31,4.0,5.262,110.502,03/12/2019,10:28,Credit card,105.24,4.761904762,5.262,7.5
893-17-9220,Giza,Mandalay,Member,Male,Sports and travel,,10.0,5.645,118.545,03/12/2019,10:15,Cash,112.9,4.761904762,5.645,4.7
300-19-3362,Giza,Yangon,Normal,Male,Sports and travel,25.46,1.0,1.273,26.733,03/01/2019,18:09,Ewallet,25.46,4.761904762,1.273,4.1
553-54-5542,Alex,Naypyitaw,Normal,Female,Health and beauty,52.9,4.0,10.58,222.18,02/26/2019,17:33,Cash,211.6,4.761904762,10.58,4.7
439-46-1714,Giza,Naypyitaw,Normal,Male,Health and beauty,41.85,5.0,10.4625,219.7125,02/28/2019,00:57,Ewallet,209.25,4.761904762,10.4625,6.1
182-15-4994,Cairo,Mandalay,Member,Male,Electronic accessories,68.04,5.0,17.01,357.21,03/15/2019,11:12,Credit card,340.2,4.761904762,17.01,4.0
132-30-6823,Giza,Mandalay,Normal,Female,Home and lifestyle,84.67,10.0,42.335,889.035,01/07/2019,14:40,Cash,846.7,4.761904762,42.335,8.7
401-24-1927,Cairo,Naypyitaw,Member,Male,Health and beauty,70.75,8.0,28.3,594.3,01/03/2019,06:57,Credit card,566.0,4.761904762,28.3,8.1
825-64-2091,Alex,Naypyitaw,Normal,Female,Health and beauty,70.63,10.0,35.315,741.615,01/07/2019,17:37,Credit card,706.3,4.761904762,35.315,8.1
765-33-1331,Alex,Mandalay,Normal,Male,Electronic accessories,81.28,,16.256,341.376,01/08/2019,04:29,Cash,325.12,4.761904762,16.256,5.7
229-80-6925,Alex,Naypyitaw,Normal,Male,Home and lifestyle,32.88,6.0,9.864,207.144,02/19/2019,19:10,Ewallet,197.28,4.761904762,9.864,9.2
357-33-9678,Cairo,Naypyitaw,Member,Male,Health and beauty,35.74,3.0,5.361,112.581,02/23/2019,23:14,Cash,107.22,4.761904762,5.361,6.3
497-71-9033,Cairo,Naypyitaw,Member,Male,Electronic accessories,69.57,8.0,27.828,584.388,03/03/2019,03:25,Ewallet,556.56,4.761904762,27.828,5.6
329-90-1022,Alex,Mandalay,Normal,Male,Food and beverages,37.4,10.0,18.7,392.7,01/17/2019,08:15,Cash,374.0,4.761904762,18.7,4.8
482-74-9527,Giza,Mandalay,Normal,Female,Food and beverages,95.45,4.0,19.09,400.89,02/20/2019,14:02,Credit card,381.8,4.761904762,19.09,7.6
689-62-1517,Cairo,Yangon,Member,Male,Fashion accessories,52.65,2.0,5.265,110.565,03/04/2019,09:34,Cash,105.3,4.761904762,5.265,7.6
773-16-5032,Giza,Yangon,Normal,Female,Sports and travel,85.51,3.0,12.8265,269.3565,02/17/2019,03:43,Credit card,256.53,4.761904762,12.8265,6.6
499-25-9670,Alex,Mandalay,Member,Female,Home and lifestyle,76.78,3.0,11.517,241.857,01/20/2019,04:29,Ewallet,230.34,4.761904762,11.517,6.1
388-61-9716,Cairo,Yangon,Member,Male,Health and beauty,,10.0,28.71,602.91,02/11/2019,15:10,Ewallet,574.2,4.761904762,28.71,7.9
541-50-5478,Cairo,Yangon,Normal,Female,Fashion accessories,11.23,2.0,1.123,23.583,02/19/2019,01:19,Cash,22.46,4.761904762,1.123,6.0
343-27-6735,Giza,Mandalay,Member,Male,Fashion accessories,31.52,9.0,14.184,297.864,01/12/2019,01:02,Ewallet,283.68,4.761904762,14.184,9.7
154-16-8534,Alex,Naypyitaw,Normal,Female,Sports and travel,89.46,6.0,26.838,563.598,03/06/2019,21:12,Cash,536.76,4.761904762,26.838,8.8
650-33-4440,Cairo,Naypyitaw,Normal,Male,Food and beverages,88.63,4.0,17.726,372.246,03/08/2019,05:14,Credit card,354.52,4.761904762,17.726,5.6
781-33-7954,Alex,Mandalay,Normal,Male,Food and beverages,45.16,2.0,4.516,94.836,02/22/2019,01:44,Credit card,90.32,4.761904762,4.516,4.3
498-58-2658,Alex,Mandalay,Normal,Female,Electronic accessories,70.29,4.0,14.058,296.3582,02/05/2019,17:42,Cash,281.16,4.761904762,14.058,7.7
243-97-5707,Giza,Naypyitaw,Member,Female,Electronic accessories,73.54,2.0,7.354,154.434,01/25/2019,10:46,Cash,147.08,4.761904762,7.354,5.9
520-80-7799,Giza,Naypyitaw,Member,Female,Home and lifestyle,19.93,6.0,5.979,125.559,01/24/2019,23:59,Cash,119.58,4.761904762,5.979,6.4
871-90-5989,Cairo,Naypyitaw,Member,Male,Fashion accessories,37.7,2.0,3.77,57.2402,02/13/2019,03:49,Credit card,75.4,4.761904762,3.77,4.4
106-95-2757,Cairo,Naypyitaw,Normal,Female,Sports and travel,81.57,6.0,24.471,491.4144,01/26/2019,14:11,Credit card,489.42,4.761904762,24.471,8.7
992-33-3222,Cairo,Naypyitaw,Member,Female,Fashion accessories,77.26,1.0,3.863,81.123,01/24/2019,06:47,Ewallet,77.26,4.761904762,3.863,8.5
181-85-4190,Cairo,Mandalay,Normal,Female,Health and beauty,51.24,2.0,5.124,107.604,03/03/2019,01:46,Ewallet,102.48,4.761904762,5.124,5.5
929-75-4056,Giza,Yangon,Member,Female,Fashion accessories,64.95,6.0,19.485,409.185,01/26/2019,02:02,Ewallet,389.7,4.761904762,19.485,8.8
247-97-5057,Alex,Yangon,Member,Male,Food and beverages,86.71,8.0,34.684,728.364,02/10/2019,20:21,Credit card,693.68,4.761904762,34.684,5.2
481-19-9104,Cairo,Mandalay,Normal,Male,Fashion accessories,17.82,7.0,6.237,130.977,01/27/2019,22:11,Ewallet,124.74,4.761904762,6.237,8.8
838-60-3297,Alex,Yangon,Member,Male,Food and beverages,,6.0,8.919,217.2554,02/19/2019,20:10,Cash,178.38,4.761904762,8.919,7.8
854-16-1612,Cairo,Mandalay,Normal,Male,Food and beverages,50.08,8.0,20.032,420.672,03/18/2019,01:51,Cash,400.64,4.761904762,20.032,7.5
362-60-3629,Alex,Naypyitaw,Member,Male,Sports and travel,78.67,7.0,,594.4057,02/02/2019,14:44,Ewallet,550.69,4.761904762,27.5345,5.2
763-30-3381,Cairo,Naypyitaw,Normal,Male,Fashion accessories,64.37,7.0,22.5295,473.1195,01/22/2019,00:09,Cash,450.59,4.761904762,22.5295,6.1
375-65-7939,Giza,Yangon,Normal,Female,Sports and travel,98.85,1.0,4.9425,103.7925,03/11/2019,19:35,Cash,98.85,4.761904762,4.9425,9.8
602-49-8161,Cairo,Naypyitaw,Member,Female,Food and beverages,88.28,2.0,8.828,185.388,01/17/2019,10:28,Cash,176.56,4.761904762,8.828,8.5
799-52-5163,Cairo,Mandalay,Member,Male,Food and beverages,23.0,2.0,2.3,48.3,02/14/2019,02:30,Cash,46.0,4.761904762,2.3,8.9
863-69-3536,Cairo,Naypyitaw,Member,Male,Health and beauty,54.7,3.0,8.205,172.305,03/30/2019,14:28,Ewallet,164.1,4.761904762,8.205,4.4
871-62-5348,Giza,Mandalay,Normal,Female,Electronic accessories,,1.0,2.785,58.485,02/24/2019,05:02,Cash,55.7,4.761904762,2.785,7.4
387-70-3124,Alex,Yangon,Normal,Female,Food and beverages,27.52,8.0,11.008,231.168,02/10/2019,07:21,Cash,220.16,4.761904762,11.008,7.7
339-55-6339,Giza,Mandalay,Normal,Female,Fashion accessories,73.49,10.0,36.745,771.645,01/16/2019,06:40,Ewallet,734.9,4.761904762,36.745,8.8
703-19-8042,Giza,Naypyitaw,Normal,Male,Electronic accessories,89.94,10.0,44.97,944.37,03/03/2019,22:41,Cash,899.4,4.761904762,44.97,8.4
477-17-7826,Cairo,Naypyitaw,Member,Male,Health and beauty,26.01,2.0,2.601,54.621,01/31/2019,18:44,Ewallet,52.02,4.761904762,2.601,5.4
