Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Total_Amount,calculated_sales,error,is_incorrect
653-76-8731,Alex,Naypyitaw,Normal,Female,Electronic accessories,28.93,1.0,1.4465000000000001,30.3765,03/17/2019,00:00,Ewallet,28.93,4.761904762,1.4465,5.8,28.93,30.3765,0.0,False
355-68-1635,Giza,Yangon,Normal,Female,Fashion accessories,43.2,8.0,17.28,386.339,03/17/2019,04:27,Ewallet,345.6,4.761904762,17.28,7.3,345.6,362.88,23.459000000000003,True
364-50-2097,Alex,Mandalay,Normal,Female,Home and lifestyle,56.77,1.0,2.8385000000000002,59.6085,03/17/2019,18:48,Cash,56.77,4.761904762,2.8385,8.7,56.77,59.60850000000001,7.105427357601002e-15,False
558-34-2431,Alex,Naypyitaw,Member,Male,Electronic accessories,67.86,1.0,3.3930000000000002,71.253,03/17/2019,07:55,Ewallet,67.86,4.761904762,3.393,7.1,67.86,71.253,0.0,False
843-67-1227,Giza,Mandalay,Member,Female,Home and lifestyle,99.64,10.0,49.82,1008.4532,03/17/2019,02:20,Credit card,996.4,4.761904762,49.82,4.6,996.4,1046.22,37.76679999999999,True
644-57-8773,Alex,Mandalay,Normal,Female,Fashion accessories,54.31,8.0,21.724000000000004,456.204,03/17/2019,01:43,Cash,434.48,4.761904762,21.724,6.5,434.48,456.204,0.0,False
484-98-2468,Giza,Naypyitaw,Normal,Female,Fashion accessories,68.79,6.0,20.637,433.377,03/17/2019,18:36,Credit card,412.74,4.761904762,20.637,4.1,412.74,433.377,0.0,False
835-79-1695,Giza,Mandalay,Normal,Female,Food and beverages,82.16,10.0,41.08,890.7636,03/17/2019,13:51,Cash,821.6,4.761904762,41.08,4.5,821.5999999999999,862.68,28.083600000000047,True
596-97-6280,Cairo,Mandalay,Member,Female,Electronic accessories,13.01,1.0,0.6505000000000001,13.6605,03/17/2019,17:38,Credit card,13.01,4.761904762,0.6505,5.2,13.01,13.660499999999999,1.7763568394002505e-15,False
533-85-5515,Alex,Yangon,Normal,Male,Health and beauty,83.54,5.0,20.885000000000005,438.585,03/17/2019,11:34,Cash,417.7,4.761904762,20.885,8.7,417.70000000000005,438.58500000000004,5.684341886080802e-14,False
951-15-4968,Giza,Yangon,Normal,Female,Home and lifestyle,29.96,3.0,4.494,94.374,03/17/2019,04:52,Credit card,89.88,4.761904762,4.494,9.9,89.88,94.374,0.0,False
599-38-5471,Giza,Mandalay,Member,Female,Home and lifestyle,70.2,7.0,24.570000000000004,515.97,03/17/2019,18:42,Cash,491.4,4.761904762,24.57,8.3,491.40000000000003,515.97,0.0,False
484-90-4447,Alex,Yangon,Normal,Female,Sports and travel,12.47,9.0,5.6115,117.8415,03/17/2019,21:15,Ewallet,112.23,4.761904762,5.6115,4.4,112.23,117.84150000000001,1.4210854715202004e-14,False
625-71-3339,Giza,Mandalay,Member,Male,Health and beauty,81.74,8.0,32.696,686.616,03/17/2019,12:41,Ewallet,653.92,4.761904762,32.696,6.1,653.92,686.616,0.0,False
690-70-6675,Cairo,Naypyitaw,Normal,Female,Health and beauty,26.84,5.0,6.71,140.91,03/17/2019,17:21,Credit card,134.2,4.761904762,6.71,5.9,134.2,140.91,0.0,False
251-83-1825,Alex,Naypyitaw,Member,Female,Fashion accessories,58.17,8.0,23.268,488.628,03/17/2019,18:34,Ewallet,465.36,4.761904762,23.268,6.0,465.36,488.62800000000004,5.684341886080802e-14,False
780-41-4644,Cairo,Mandalay,Normal,Male,Sports and travel,66.68,2.0,6.668000000000001,110.45,03/17/2019,17:53,Cash,133.36,4.761904762,6.668,9.2,133.36,140.02800000000002,29.578000000000017,True
993-70-1988,Alex,Mandalay,Member,Female,Health and beauty,17.63,7.0,6.1705000000000005,129.5805,03/17/2019,14:18,Ewallet,123.41,4.761904762,6.1705,7.2,123.41,129.5805,0.0,False
243-86-1021,Alex,Mandalay,Member,Male,Health and beauty,19.36,4.0,3.872,81.312,03/17/2019,11:23,Cash,77.44,4.761904762,3.872,8.0,77.44,81.312,0.0,False
168-64-3219,Cairo,Naypyitaw,Member,Male,Sports and travel,91.64,5.0,22.91,481.11,03/17/2019,15:33,Credit card,458.2,4.761904762,22.91,5.1,458.2,481.11,0.0,False
138-59-5728,Alex,Yangon,Normal,Female,Home and lifestyle,95.55,7.0,33.4425,702.2925,03/17/2019,08:32,Credit card,668.85,4.761904762,33.4425,6.8,668.85,702.2925,0.0,False
364-74-7639,Cairo,Yangon,Member,Male,Home and lifestyle,91.9,3.0,13.785000000000004,289.485,03/17/2019,17:41,Cash,275.7,4.761904762,13.785,9.8,275.70000000000005,289.48500000000007,5.684341886080802e-14,False
746-57-2642,Cairo,Yangon,Normal,Female,Home and lifestyle,76.65,1.0,3.8325000000000005,80.4825,03/17/2019,17:16,Credit card,76.65,4.761904762,3.8325,5.8,76.65,80.4825,0.0,False
572-17-6125,Alex,Naypyitaw,Member,Female,Food and beverages,15.42,2.0,1.542,32.382,03/17/2019,08:43,Credit card,30.84,4.761904762,1.542,9.1,30.84,32.382,0.0,False
699-44-7812,Alex,Mandalay,Member,Female,Food and beverages,20.21,10.0,10.105000000000002,212.205,03/17/2019,08:36,Cash,202.1,4.761904762,10.105,4.7,202.10000000000002,212.205,0.0,False
288-86-1444,Giza,Yangon,Normal,Male,Fashion accessories,58.91,6.0,17.673,371.133,03/17/2019,12:30,Cash,353.46,4.761904762,17.673,5.3,353.46,371.133,0.0,False
414-22-3746,Cairo,Naypyitaw,Member,Female,Home and lifestyle,44.28,8.0,17.712,371.952,03/17/2019,01:05,Cash,354.24,4.761904762,17.712,4.6,354.24,371.952,0.0,False
436-74-2685,Giza,Naypyitaw,Normal,Female,Home and lifestyle,39.77,9.0,17.8965,337.2668,03/17/2019,06:38,Ewallet,357.93,4.761904762,17.8965,4.9,357.93,375.8265,38.55970000000002,True
374-95-6480,Cairo,Yangon,Normal,Female,Electronic accessories,61.72,9.0,27.774,583.254,03/17/2019,11:48,Ewallet,555.48,4.761904762,27.774,7.3,555.48,583.254,0.0,False
123-72-3778,Alex,Mandalay,Normal,Male,Home and lifestyle,75.38,5.0,18.845,395.745,03/17/2019,04:52,Credit card,376.9,4.761904762,18.845,4.7,376.9,395.745,0.0,False
417-86-3941,Alex,Naypyitaw,Member,Female,Home and lifestyle,42.69,4.0,8.538,179.298,03/17/2019,22:11,Cash,170.76,4.761904762,8.538,7.6,170.76,179.298,0.0,False
882-21-6852,Cairo,Naypyitaw,Member,Female,Home and lifestyle,26.46,6.0,7.938,169.7884,03/17/2019,03:57,Credit card,158.76,4.761904762,7.938,5.7,158.76,166.69799999999998,3.0904000000000167,True
539-79-9978,Alex,Naypyitaw,Normal,Male,Sports and travel,62.28,2.0,6.228000000000001,130.788,03/17/2019,09:35,Cash,124.56,4.761904762,6.228,8.5,124.56,130.788,0.0,False
610-61-3714,Cairo,Naypyitaw,Normal,Male,Sports and travel,55.83,9.0,25.1235,530.1763,03/17/2019,15:51,Cash,502.47,4.761904762,25.1235,6.6,502.46999999999997,527.5935,2.58280000000002,True
158-26-8944,Giza,Yangon,Member,Female,Food and beverages,72.63,1.0,3.6315,76.2615,03/17/2019,05:19,Cash,72.63,4.761904762,3.6315,8.2,72.63,76.2615,0.0,False
902-27-3024,Giza,Yangon,Member,Female,Home and lifestyle,44.94,6.0,13.482,283.122,03/17/2019,04:41,Cash,269.64,4.761904762,13.482,4.9,269.64,283.12199999999996,5.684341886080802e-14,False
158-39-6437,Alex,Naypyitaw,Member,Male,Food and beverages,67.66,4.0,13.532,284.172,03/17/2019,23:21,Ewallet,270.64,4.761904762,13.532,8.0,270.64,284.17199999999997,5.684341886080802e-14,False
741-58-5342,Cairo,Mandalay,Member,Female,Fashion accessories,65.67,8.0,26.268,551.628,03/17/2019,08:20,Ewallet,525.36,4.761904762,26.268,5.9,525.36,551.628,0.0,False
185-31-5475,Cairo,Naypyitaw,Member,Male,Home and lifestyle,33.24,5.0,8.31,174.51,03/17/2019,04:23,Ewallet,166.2,4.761904762,8.31,6.3,166.20000000000002,174.51000000000002,2.842170943040401e-14,False
164-35-5946,Giza,Naypyitaw,Normal,Female,Food and beverages,20.47,8.0,8.188,171.948,03/17/2019,04:42,Credit card,163.76,4.761904762,8.188,6.7,163.76,171.94799999999998,2.842170943040401e-14,False
729-65-2091,Alex,Mandalay,Normal,Male,Electronic accessories,59.82,3.0,8.973,188.433,03/17/2019,05:25,Credit card,179.46,4.761904762,8.973,8.0,179.46,188.43300000000002,2.842170943040401e-14,False
133-27-7877,Giza,Yangon,Normal,Female,Fashion accessories,42.04,3.0,6.306000000000001,132.426,03/17/2019,02:13,Credit card,126.12,4.761904762,6.306,7.1,126.12,132.42600000000002,2.842170943040401e-14,False
781-36-1068,Giza,Naypyitaw,Normal,Male,Home and lifestyle,50.69,3.0,7.6035,171.4004,03/17/2019,20:44,Cash,152.07,4.761904762,7.6035,6.6,152.07,159.6735,11.7269,True
320-92-7953,Cairo,Mandalay,Member,Male,Fashion accessories,79.22,7.0,27.727,582.267,03/17/2019,01:02,Cash,554.54,4.761904762,27.727,7.2,554.54,582.2669999999999,1.1368683772161603e-13,False
176-68-5361,Alex,Mandalay,Member,Female,Food and beverages,95.99,8.0,38.396,806.316,03/17/2019,13:02,Credit card,767.92,4.761904762,38.396,4.4,767.92,806.3159999999999,1.1368683772161603e-13,False
649-50-6316,Alex,Mandalay,Normal,Male,Food and beverages,67.89,5.0,16.9725,356.4225,03/17/2019,15:16,Ewallet,339.45,4.761904762,16.9725,5.6,339.45,356.4225,0.0,False
731-28-7892,Cairo,Naypyitaw,Normal,Female,Health and beauty,70.0,8.0,28.0,588.0,03/17/2019,14:55,Ewallet,560.0,4.761904762,28.0,6.9,560.0,588.0,0.0,False
340-67-4760,Alex,Yangon,Member,Female,Electronic accessories,12.82,5.0,3.205,67.305,03/17/2019,20:38,Cash,64.1,4.761904762,3.205,8.4,64.1,67.30499999999999,1.4210854715202004e-14,False
560-15-8465,Cairo,Naypyitaw,Member,Male,Home and lifestyle,12.24,7.0,4.284000000000001,89.964,03/17/2019,04:16,Cash,85.68,4.761904762,4.284,8.8,85.68,89.96400000000001,1.4210854715202004e-14,False
417-35-5180,Cairo,Naypyitaw,Normal,Female,Fashion accessories,44.94,10.0,22.47,471.87,03/17/2019,08:55,Credit card,449.4,4.761904762,22.47,4.7,449.4,471.87,0.0,False
957-83-4895,Cairo,Mandalay,Member,Female,Health and beauty,99.03,2.0,9.903,207.963,03/17/2019,14:09,Ewallet,198.06,4.761904762,9.903,8.2,198.06,207.963,0.0,False
659-71-5298,Cairo,Yangon,Normal,Female,Fashion accessories,39.41,1.0,1.9705,41.3805,03/18/2019,10:04,Ewallet,39.41,4.761904762,1.9705,6.1,39.41,41.3805,0.0,False
859-92-9944,Alex,Naypyitaw,Normal,Male,Health and beauty,37.94,10.0,18.97,398.37,03/18/2019,15:50,Cash,379.4,4.761904762,18.97,4.9,379.4,398.37,0.0,False
618-93-2120,Giza,Yangon,Normal,Female,Fashion accessories,47.99,9.0,21.5955,453.5055,03/18/2019,05:25,Credit card,431.91,4.761904762,21.5955,8.6,431.91,453.50550000000004,5.684341886080802e-14,False
461-14-9551,Alex,Mandalay,Member,Male,Sports and travel,21.54,4.0,4.308,90.468,03/18/2019,16:53,Credit card,86.16,4.761904762,4.308,8.0,86.16,90.46799999999999,1.4210854715202004e-14,False
738-65-8006,Alex,Naypyitaw,Member,Female,Fashion accessories,85.38,7.0,29.883,627.543,03/18/2019,21:39,Ewallet,597.66,4.761904762,29.883,4.9,597.66,627.543,0.0,False
134-12-8476,Alex,Naypyitaw,Member,Male,Sports and travel,41.47,8.0,16.588,348.348,03/18/2019,05:09,Credit card,331.76,4.761904762,16.588,8.6,331.76,348.348,0.0,False
560-80-9002,Alex,Naypyitaw,Member,Female,Food and beverages,15.07,8.0,6.0280000000000005,126.588,03/18/2019,18:58,Cash,120.56,4.761904762,6.028,8.4,120.56,126.58800000000001,1.4210854715202004e-14,False
913-45-2994,Cairo,Naypyitaw,Normal,Male,Fashion accessories,49.39,8.0,19.756,414.876,03/18/2019,11:17,Ewallet,395.12,4.761904762,19.756,5.0,395.12,414.876,0.0,False
862-16-3811,Giza,Naypyitaw,Member,Female,Food and beverages,96.47,10.0,48.23500000000001,1012.935,03/18/2019,06:56,Credit card,964.7,4.761904762,48.235,9.7,964.7,1012.9350000000001,1.1368683772161603e-13,False
910-43-6388,Giza,Yangon,Normal,Female,Sports and travel,74.76,5.0,18.69,392.49,03/18/2019,23:04,Credit card,373.8,4.761904762,18.69,8.1,373.8,392.49,0.0,False
208-55-6298,Alex,Yangon,Normal,Female,Electronic accessories,45.03,8.0,18.012,416.798,03/18/2019,15:06,Ewallet,360.24,4.761904762,18.012,5.3,360.24,378.252,38.54599999999999,True
788-32-7769,Cairo,Naypyitaw,Normal,Female,Food and beverages,17.3,2.0,1.7300000000000002,83.5339,03/18/2019,11:24,Cash,34.6,4.761904762,1.73,7.2,34.6,36.33,47.203900000000004,True
423-26-1151,Alex,Mandalay,Normal,Male,Home and lifestyle,13.74,3.0,2.061,43.281,03/18/2019,14:29,Cash,41.22,4.761904762,2.061,4.3,41.22,43.281,0.0,False
262-81-2642,Giza,Yangon,Normal,Female,Electronic accessories,39.2,7.0,13.720000000000002,288.12,03/18/2019,15:24,Credit card,274.4,4.761904762,13.72,6.7,274.40000000000003,288.12000000000006,5.684341886080802e-14,False
540-86-3438,Giza,Mandalay,Member,Male,Food and beverages,18.18,8.0,7.272,152.712,03/18/2019,09:00,Cash,145.44,4.761904762,7.272,9.6,145.44,152.712,0.0,False
430-48-9344,Giza,Mandalay,Member,Female,Health and beauty,65.1,7.0,22.784999999999997,478.485,03/18/2019,09:03,Credit card,455.7,4.761904762,22.785,7.6,455.69999999999993,478.4849999999999,1.1368683772161603e-13,False
213-88-9790,Giza,Mandalay,Member,Male,Health and beauty,62.23,1.0,3.1115,65.3415,03/18/2019,17:22,Credit card,62.23,4.761904762,3.1115,6.4,62.23,65.3415,0.0,False
740-22-1456,Giza,Mandalay,Member,Female,Home and lifestyle,32.24,8.0,12.896,270.816,03/18/2019,19:28,Cash,257.92,4.761904762,12.896,5.4,257.92,270.81600000000003,5.684341886080802e-14,False
882-35-4214,Cairo,Mandalay,Normal,Female,Electronic accessories,77.08,8.0,30.832,647.472,03/18/2019,07:52,Ewallet,616.64,4.761904762,30.832,4.6,616.64,647.472,0.0,False
534-96-6183,Alex,Naypyitaw,Normal,Female,Fashion accessories,68.73,5.0,17.1825,360.8325,03/18/2019,03:28,Credit card,343.65,4.761904762,17.1825,7.7,343.65000000000003,360.83250000000004,5.684341886080802e-14,False
809-17-4502,Alex,Naypyitaw,Member,Female,Fashion accessories,99.07,7.0,34.6745,698.1892,03/18/2019,19:18,Ewallet,693.49,4.761904762,34.6745,9.0,693.49,728.1645,29.975299999999947,True
165-38-1043,Cairo,Mandalay,Member,Male,Sports and travel,40.84,7.0,14.294,300.174,03/18/2019,01:58,Ewallet,285.88,4.761904762,14.294,8.4,285.88,300.174,0.0,False
407-43-1338,Cairo,Naypyitaw,Member,Female,Sports and travel,13.83,10.0,6.915000000000001,145.215,03/18/2019,22:39,Cash,138.3,4.761904762,6.915,7.4,138.3,145.215,0.0,False
456-56-6568,Cairo,Yangon,Normal,Male,Electronic accessories,96.69,2.0,9.669,203.049,03/18/2019,19:08,Credit card,193.38,4.761904762,9.669,8.0,193.38,203.049,0.0,False
157-22-6825,Giza,Yangon,Member,Male,Food and beverages,68.51,10.0,34.255,709.0195,03/18/2019,05:41,Ewallet,685.1,4.761904762,34.255,6.6,685.1,719.355,10.335500000000025,True
854-16-1612,Cairo,Mandalay,Normal,Male,Food and beverages,50.08,8.0,20.032,420.672,03/18/2019,01:51,Cash,400.64,4.761904762,20.032,7.5,400.64,420.67199999999997,5.684341886080802e-14,False
504-69-1680,Alex,Naypyitaw,Member,Female,Health and beauty,60.19,8.0,24.076,505.596,03/18/2019,02:02,Credit card,481.52,4.761904762,24.076,7.7,481.52,505.596,0.0,False
919-38-6548,Cairo,Yangon,Normal,Male,Fashion accessories,55.34,10.0,27.670000000000005,581.07,03/18/2019,10:01,Cash,553.4,4.761904762,27.67,8.9,553.4000000000001,581.07,0.0,False
857-40-3023,Cairo,Naypyitaw,Member,Male,Electronic accessories,39.62,7.0,13.866999999999999,291.207,03/18/2019,02:22,Ewallet,277.34,4.761904762,13.867,9.1,277.34,291.207,0.0,False
608-74-1655,Giza,Mandalay,Normal,Female,Food and beverages,37.68,10.0,18.84,395.64,03/18/2019,20:32,Credit card,376.8,4.761904762,18.84,4.5,376.8,395.64,0.0,False
937-56-1424,Giza,Mandalay,Normal,Male,Home and lifestyle,25.95,9.0,11.6775,245.731,03/18/2019,21:17,Credit card,233.55,4.761904762,11.6775,8.8,233.54999999999998,245.2275,0.5035000000000025,True
101-31-3860,Alex,Yangon,Member,Male,Electronic accessories,47.01,10.0,23.505,493.605,03/18/2019,23:39,Credit card,470.1,4.761904762,23.505,9.6,470.09999999999997,493.60499999999996,5.684341886080802e-14,False
961-66-9379,Alex,Mandalay,Member,Female,Sports and travel,26.32,5.0,6.58,138.18,03/18/2019,12:40,Credit card,131.6,4.761904762,6.58,8.7,131.6,138.18,0.0,False
700-67-9898,Alex,Yangon,Normal,Female,Health and beauty,96.64,9.0,43.488,913.248,03/18/2019,01:19,Ewallet,869.76,4.761904762,43.488,9.6,869.76,913.248,0.0,False
292-13-8486,Alex,Mandalay,Member,Male,Home and lifestyle,77.21,5.0,19.3025,405.3525,03/18/2019,17:51,Ewallet,386.05,4.761904762,19.3025,6.1,386.04999999999995,405.35249999999996,5.684341886080802e-14,False
874-81-5049,Giza,Yangon,Member,Male,Sports and travel,70.92,8.0,28.368000000000002,595.728,03/18/2019,15:03,Cash,567.36,4.761904762,28.368,7.9,567.36,595.7280000000001,1.1368683772161603e-13,False
889-68-7702,Alex,Yangon,Normal,Male,Fashion accessories,68.23,5.0,17.0575,376.1388,03/18/2019,15:25,Cash,341.15,4.761904762,17.0575,8.7,341.15000000000003,358.20750000000004,17.931299999999965,True
193-83-5419,Giza,Yangon,Member,Male,Sports and travel,29.89,8.0,11.956000000000001,268.1922,03/18/2019,12:28,Cash,239.12,4.761904762,11.956,7.7,239.12,251.076,17.11620000000002,True
519-87-3791,Alex,Yangon,Normal,Female,Electronic accessories,81.0,6.0,24.3,535.986,03/18/2019,17:27,Credit card,486.0,4.761904762,24.3,5.3,486.0,510.3,25.68599999999998,True
562-56-4919,Giza,Naypyitaw,Normal,Male,Fashion accessories,82.81,8.0,33.124,695.604,03/18/2019,11:57,Credit card,662.48,4.761904762,33.124,9.3,662.48,695.604,0.0,False
374-39-8815,Cairo,Naypyitaw,Normal,Male,Fashion accessories,88.47,7.0,30.9645,650.2545,03/18/2019,12:15,Ewallet,619.29,4.761904762,30.9645,9.7,619.29,650.2545,0.0,False
369-33-9487,Cairo,Yangon,Member,Female,Home and lifestyle,12.12,7.0,4.242,89.082,03/18/2019,21:02,Cash,84.84,4.761904762,4.242,4.6,84.83999999999999,89.082,0.0,False
807-43-8868,Alex,Naypyitaw,Member,Male,Health and beauty,45.99,1.0,2.2995,48.2895,03/18/2019,21:37,Credit card,45.99,4.761904762,2.2995,6.7,45.99,48.289500000000004,7.105427357601002e-15,False
328-81-3370,Alex,Naypyitaw,Member,Female,Home and lifestyle,37.97,7.0,13.289499999999999,279.0795,03/18/2019,22:21,Credit card,265.79,4.761904762,13.2895,4.3,265.78999999999996,279.07949999999994,5.684341886080802e-14,False
247-38-5996,Giza,Yangon,Normal,Male,Sports and travel,86.47,9.0,38.911500000000004,817.1415,03/18/2019,08:34,Ewallet,778.23,4.761904762,38.9115,5.3,778.23,817.1415000000001,1.1368683772161603e-13,False
265-28-9519,Giza,Mandalay,Member,Female,Food and beverages,58.25,5.0,14.5625,305.8125,03/18/2019,15:53,Cash,291.25,4.761904762,14.5625,6.6,291.25,305.8125,0.0,False
115-59-2337,Giza,Mandalay,Normal,Male,Food and beverages,80.96,10.0,40.48,850.08,03/18/2019,19:54,Credit card,809.6,4.761904762,40.48,6.3,809.5999999999999,850.0799999999999,1.1368683772161603e-13,False
556-56-8877,Alex,Mandalay,Member,Male,Home and lifestyle,46.91,4.0,9.382,229.2814,03/18/2019,11:59,Cash,187.64,4.761904762,9.382,9.4,187.64,197.022,32.2594,True
586-81-7904,Cairo,Naypyitaw,Normal,Female,Food and beverages,86.94,6.0,26.082,547.722,03/18/2019,07:12,Ewallet,521.64,4.761904762,26.082,5.3,521.64,547.722,0.0,False
905-29-8933,Alex,Naypyitaw,Normal,Male,Fashion accessories,33.65,4.0,6.73,141.33,03/18/2019,00:43,Ewallet,134.6,4.761904762,6.73,8.1,134.6,141.32999999999998,2.842170943040401e-14,False
622-98-2260,Alex,Mandalay,Member,Female,Fashion accessories,37.55,1.0,1.8775,58.5454,03/18/2019,01:41,Credit card,37.55,4.761904762,1.8775,6.8,37.55,39.427499999999995,19.117900000000006,True
357-10-5304,Cairo,Naypyitaw,Normal,Female,Food and beverages,28.31,2.0,2.831,59.451,03/18/2019,08:21,Credit card,56.62,4.761904762,2.831,7.4,56.62,59.451,0.0,False
122-33-6596,Giza,Yangon,Normal,Male,Health and beauty,85.75,7.0,30.012500000000003,630.2625,03/18/2019,09:00,Ewallet,600.25,4.761904762,30.0125,8.3,600.25,630.2625,0.0,False
939-34-6841,Giza,Yangon,Normal,Male,Sports and travel,99.69,2.0,9.969000000000001,209.349,03/18/2019,12:52,Cash,199.38,4.761904762,9.969,4.5,199.38,209.349,0.0,False
765-14-4166,Cairo,Mandalay,Normal,Male,Food and beverages,47.48,2.0,4.748,101.2867,03/18/2019,17:36,Ewallet,94.96,4.761904762,4.748,6.8,94.96,99.708,1.5786999999999978,True
598-79-2612,Alex,Naypyitaw,Normal,Male,Fashion accessories,17.0,3.0,2.5500000000000003,53.55,03/18/2019,19:17,Ewallet,51.0,4.761904762,2.55,9.8,51.0,53.55,0.0,False
405-97-2771,Giza,Yangon,Normal,Female,Fashion accessories,39.26,5.0,9.815,232.6624,03/18/2019,12:42,Credit card,196.3,4.761904762,9.815,5.6,196.29999999999998,206.11499999999998,26.54740000000001,True
619-71-9330,Cairo,Naypyitaw,Member,Female,Health and beauty,27.75,6.0,8.325000000000001,174.825,03/18/2019,19:10,Ewallet,166.5,4.761904762,8.325,9.8,166.5,174.825,0.0,False
383-70-5712,Alex,Mandalay,Member,Male,Electronic accessories,52.69,3.0,7.9035,165.9735,03/18/2019,06:52,Cash,158.07,4.761904762,7.9035,9.5,158.07,165.9735,0.0,False
528-88-7282,Cairo,Naypyitaw,Member,Male,Sports and travel,39.3,10.0,19.650000000000002,443.2774,03/18/2019,02:30,Cash,393.0,4.761904762,19.65,4.9,393.0,412.65,30.627400000000023,True
295-21-8389,Giza,Mandalay,Member,Female,Health and beauty,10.61,2.0,1.061,22.281,03/18/2019,15:51,Ewallet,21.22,4.761904762,1.061,8.2,21.22,22.281,0.0,False
926-78-3245,Giza,Mandalay,Normal,Female,Home and lifestyle,86.91,2.0,8.691,152.5114,03/18/2019,11:14,Cash,173.82,4.761904762,8.691,5.6,173.82,182.511,29.999599999999987,True
980-70-2413,Alex,Mandalay,Normal,Male,Sports and travel,16.31,7.0,5.7085,119.8785,03/18/2019,20:04,Ewallet,114.17,4.761904762,5.7085,7.1,114.16999999999999,119.87849999999999,1.4210854715202004e-14,False
380-45-1131,Giza,Yangon,Member,Male,Home and lifestyle,25.22,1.0,1.2610000000000001,26.481,03/18/2019,14:38,Ewallet,25.22,4.761904762,1.261,4.2,25.22,26.480999999999998,3.552713678800501e-15,False
405-15-3735,Cairo,Naypyitaw,Normal,Female,Electronic accessories,65.59,10.0,32.79500000000001,688.695,03/18/2019,06:23,Cash,655.9,4.761904762,32.795,5.2,655.9000000000001,688.695,0.0,False
479-67-1295,Cairo,Yangon,Normal,Male,Home and lifestyle,35.72,3.0,5.3580000000000005,112.518,03/18/2019,22:36,Ewallet,107.16,4.761904762,5.358,9.6,107.16,112.518,0.0,False
857-91-3350,Cairo,Mandalay,Normal,Female,Home and lifestyle,17.77,10.0,8.885,186.585,03/18/2019,16:31,Credit card,177.7,4.761904762,8.885,8.8,177.7,186.58499999999998,2.842170943040401e-14,False
366-52-2725,Alex,Naypyitaw,Normal,Male,Food and beverages,89.19,8.0,35.676,749.196,03/18/2019,20:44,Credit card,713.52,4.761904762,35.676,7.7,713.52,749.196,0.0,False
498-97-3928,Giza,Mandalay,Normal,Male,Food and beverages,11.25,2.0,1.125,65.9735,03/18/2019,22:38,Cash,22.5,4.761904762,1.125,5.9,22.5,23.625,42.3485,True
624-69-6032,Giza,Naypyitaw,Member,Female,Fashion accessories,11.06,3.0,1.659,34.839,03/18/2019,14:24,Ewallet,33.18,4.761904762,1.659,4.9,33.18,34.839,0.0,False
432-11-1311,Alex,Yangon,Normal,Female,Food and beverages,82.6,6.0,24.78,530.3418,03/18/2019,07:27,Credit card,495.6,4.761904762,24.78,5.6,495.59999999999997,520.38,9.96180000000004,True
199-89-4408,Alex,Mandalay,Normal,Male,Fashion accessories,55.42,1.0,2.7710000000000004,58.191,03/18/2019,23:54,Credit card,55.42,4.761904762,2.771,5.6,55.42,58.191,0.0,False
774-90-7062,Giza,Yangon,Member,Male,Fashion accessories,68.66,3.0,10.299,216.279,03/18/2019,17:51,Ewallet,205.98,4.761904762,10.299,7.5,205.98,216.279,0.0,False
697-47-5421,Alex,Yangon,Member,Male,Food and beverages,67.21,6.0,20.163,423.423,03/18/2019,13:47,Cash,403.26,4.761904762,20.163,8.0,403.26,423.423,0.0,False
105-58-5968,Giza,Mandalay,Normal,Female,Fashion accessories,11.19,1.0,0.5595,11.7495,03/18/2019,04:40,Credit card,11.19,4.761904762,0.5595,10.0,11.19,11.7495,0.0,False
307-73-9099,Giza,Naypyitaw,Normal,Female,Fashion accessories,27.86,1.0,1.393,29.253,03/18/2019,13:46,Cash,27.86,4.761904762,1.393,6.4,27.86,29.253,0.0,False
772-26-5501,Giza,Mandalay,Normal,Male,Health and beauty,30.23,6.0,9.069,190.449,03/18/2019,10:34,Credit card,181.38,4.761904762,9.069,5.3,181.38,190.44899999999998,2.842170943040401e-14,False
110-96-1138,Alex,Yangon,Normal,Male,Food and beverages,19.35,8.0,7.740000000000001,162.54,03/18/2019,21:57,Cash,154.8,4.761904762,7.74,6.1,154.8,162.54000000000002,2.842170943040401e-14,False
705-92-7266,Alex,Yangon,Member,Male,Health and beauty,97.85,5.0,24.462500000000002,513.7125,03/18/2019,18:59,Credit card,489.25,4.761904762,24.4625,5.8,489.25,513.7125,0.0,False
645-52-8602,Cairo,Yangon,Member,Female,Food and beverages,68.78,7.0,24.073000000000004,505.533,03/18/2019,18:46,Credit card,481.46,4.761904762,24.073,6.5,481.46000000000004,505.533,0.0,False
758-68-2806,Giza,Naypyitaw,Normal,Male,Food and beverages,36.67,4.0,7.3340000000000005,154.014,03/18/2019,06:19,Credit card,146.68,4.761904762,7.334,9.8,146.68,154.014,0.0,False
229-98-5514,Alex,Mandalay,Normal,Male,Home and lifestyle,13.49,5.0,3.3725000000000005,70.8225,03/18/2019,08:52,Credit card,67.45,4.761904762,3.3725,5.7,67.45,70.8225,0.0,False
384-20-1663,Alex,Naypyitaw,Normal,Female,Health and beauty,14.3,2.0,1.4300000000000002,30.03,03/18/2019,20:19,Cash,28.6,4.761904762,1.43,5.4,28.6,30.03,0.0,False
935-75-5147,Cairo,Mandalay,Normal,Male,Food and beverages,23.78,2.0,2.378,49.938,03/18/2019,04:28,Ewallet,47.56,4.761904762,2.378,6.9,47.56,49.938,0.0,False
